"","site.ID","year","storm.num","response","HI","precip","precip.week","precip.month","ThreeMonth","TOTAL.TIME","Intensity","doy","burn","pf"
"25","MOOS",2019,"storm3","SPC",0.542077922077921,5,6.8,64.4,123,62.25,0.0803212851405622,192.6875,"burned","medium"
"26","MOOS",2019,"storm4","SPC",-0.504976905311755,16.2,8.4,30.2,141.6,63.75,0.254117647058824,205.927083333333,"burned","medium"
"27","MOOS",2019,"storm5","SPC",0.721979609175869,19.2,25.2,42.2,158.4,66.25,0.289811320754717,209.3125,"burned","medium"
"28","MOOS",2019,"storm6a","SPC",0.602443919716631,15.8,46.6,63.8,180,28.25,0.55929203539823,212.1875,"burned","medium"
"29","MOOS",2019,"storm6b","SPC",0.793158667972583,11,49.8,80.6,196.8,23.5,0.468085106382979,213.385416666667,"burned","medium"
"30","MOOS",2019,"storm6c","SPC",0.491765316718587,13,59,91,207.2,55.5,0.234234234234234,214.385416666667,"burned","medium"
"31","MOOS",2019,"storm6d","SPC",0.597963152507676,40,56.4,104.4,220.6,119.5,0.334728033472803,216.71875,"burned","medium"
"32","MOOS",2019,"storm7a","SPC",-0.15994114984156,19,49.2,141,273.2,41.25,0.460606060606061,224.145833333333,"burned","medium"
"33","MOOS",2019,"storm7b","SPC",-0.592950391644907,13.2,34.2,160.2,292.8,20.75,0.636144578313253,225.927083333333,"burned","medium"
"34","MOOS",2019,"storm7c","SPC",0.743502347417844,32,54,179.8,313,107.25,0.298368298368298,226.895833333333,"burned","medium"
"35","MOOS",2019,"storm8","SPC",0.785322727272739,1.6,25.2,29,273.4,43.25,0.0369942196531792,263.3125,"burned","medium"
"36","MOOS",2019,"storm9","SPC",0.725027027027027,15.8,21.2,54.4,294,132.25,0.119470699432892,274.104166666667,"burned","medium"
"37","MOOS",2019,"storm1","turb",-0.243610059618715,14.2,43.2,43.2,43.2,175.25,0.0810271041369472,150.979166666667,"burned","medium"
"38","MOOS",2019,"storm3","turb",-0.202710843373494,5,6.8,64.4,123,62.25,0.0803212851405622,192.6875,"burned","medium"
"39","MOOS",2019,"storm4","turb",0.0106166086524112,16.2,8.4,30.2,141.6,63.75,0.254117647058824,205.927083333333,"burned","medium"
"40","MOOS",2019,"storm5","turb",-0.188850201933668,19.2,25.2,42.2,158.4,66.25,0.289811320754717,209.3125,"burned","medium"
"41","MOOS",2019,"storm6a","turb",-0.363116444777797,15.8,46.6,63.8,180,28.25,0.55929203539823,212.1875,"burned","medium"
"42","MOOS",2019,"storm6b","turb",-0.375215911821473,11,49.8,80.6,196.8,23.5,0.468085106382979,213.385416666667,"burned","medium"
"43","MOOS",2019,"storm6c","turb",-0.0215602099997249,13,59,91,207.2,55.5,0.234234234234234,214.385416666667,"burned","medium"
"44","MOOS",2019,"storm6d","turb",-0.166508464079274,40,56.4,104.4,220.6,119.5,0.334728033472803,216.71875,"burned","medium"
"45","MOOS",2019,"storm7a","turb",-0.333608813714712,19,49.2,141,273.2,41.25,0.460606060606061,224.145833333333,"burned","medium"
"46","MOOS",2019,"storm7b","turb",0.379551322809836,13.2,34.2,160.2,292.8,20.75,0.636144578313253,225.927083333333,"burned","medium"
"47","MOOS",2019,"storm7c","turb",-0.170275540202852,32,54,179.8,313,107.25,0.298368298368298,226.895833333333,"burned","medium"
"48","MOOS",2019,"storm8","turb",-0.401236603254352,1.6,25.2,29,273.4,43.25,0.0369942196531792,263.3125,"burned","medium"
"49","MOOS",2019,"storm9","turb",-0.120747410136967,15.8,21.2,54.4,294,132.25,0.119470699432892,274.104166666667,"burned","medium"
